latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-18.18822,144.71495,313.7,1.95,1.36,2025-05-18,0449,A,64,6.1NRT,292.28,21.51,D
-36.26205,147.19617,306.78,2.28,1.46,2025-05-18,0444,A,64,6.1NRT,283.48,29.25,D
-36.26398,147.17184,305.27,2.29,1.46,2025-05-18,0444,A,61,6.1NRT,283.97,26.31,D
-35.98055,148.24333,308.57,1.93,1.36,2025-05-18,0444,A,51,6.1NRT,274.7,29.46,D
-35.84423,146.12811,320.81,2.64,1.56,2025-05-18,0444,A,80,6.1NRT,291.69,73.91,D
-35.7025,146.25024,320.96,2.58,1.54,2025-05-18,0444,A,81,6.1NRT,291.34,69.86,D
-35.70458,146.22186,348.39,2.6,1.55,2025-05-18,0444,A,95,6.1NRT,293.51,232.49,D
-35.65227,145.02209,313.1,3.11,1.67,2025-05-18,0444,A,73,6.1NRT,289.03,62.06,D
-35.65053,145.04874,300.11,3.09,1.67,2025-05-18,0444,A,28,6.1NRT,288.3,20.87,D
-35.65281,145.01474,308.6,3.11,1.67,2025-05-18,0444,A,67,6.1NRT,289.12,47.92,D
-35.02139,148.68272,300.57,1.76,1.3,2025-05-18,0444,A,34,6.1NRT,287,11.2,D
-34.58537,146.16814,306.19,2.54,1.53,2025-05-18,0444,A,53,6.1NRT,287.5,25.01,D
-34.44944,145.94482,313.99,2.62,1.55,2025-05-18,0444,A,74,6.1NRT,291.26,47.85,D
-34.45154,145.91653,309.93,2.63,1.56,2025-05-18,0444,A,69,6.1NRT,291.1,35.77,D
-34.44426,145.93956,318.32,2.62,1.55,2025-05-18,0444,A,78,6.1NRT,291.4,62.73,D
-34.44652,145.9113,304.79,2.63,1.56,2025-05-18,0444,A,60,6.1NRT,291.2,21.65,D
27.241,140.87724,317.53,1.01,1,2025-05-18,0501,A,61,6.1NRT,304.31,12.25,D
35.4379,128.76772,308.33,2.8,1.6,2025-05-18,0504,A,46,6.1NRT,290.41,27.35,D
35.45148,128.76292,309.6,2.8,1.6,2025-05-18,0504,A,47,6.1NRT,290.31,30.94,D
35.4427,128.75912,309.08,2.8,1.6,2025-05-18,0504,A,60,6.1NRT,290.31,29.88,D
35.85145,128.36249,307.73,2.9,1.62,2025-05-18,0504,A,50,6.1NRT,293.51,26.95,D
67.86766,144.41934,303.43,1,1,2025-05-18,0334,A,0,6.1NRT,278.71,7.42,D
31.80914,48.54078,327.06,2.76,1.59,2025-05-18,0555,T,66,6.1NRT,314.33,36.04,D
29.98975,55.85923,326.69,1.02,1.01,2025-05-18,0555,T,40,6.1NRT,311.09,11.17,D
28.94946,58.88023,325.56,1.12,1.05,2025-05-18,0555,T,44,6.1NRT,310.49,5,D
28.49176,49.70668,318.81,2.08,1.4,2025-05-18,0555,T,70,6.1NRT,298.16,38.57,D
28.4899,49.72744,313.57,2.07,1.4,2025-05-18,0555,T,55,6.1NRT,298.04,25.25,D
28.4871,49.72115,318.24,2.07,1.4,2025-05-18,0555,T,69,6.1NRT,297.95,38.85,D
61.09972,70.19833,304.22,1.01,1,2025-05-18,0546,T,47,6.1NRT,281.46,6.6,D
9.34848,52.87806,318.52,1.02,1.01,2025-05-18,0559,T,70,6.1NRT,293.57,11.93,D
28.3666,49.63755,310.03,2.09,1.41,2025-05-18,0555,T,23,6.1NRT,297.89,20.62,D
26.6559,61.61492,338.22,1.76,1.3,2025-05-18,0555,T,81,6.1NRT,314.17,43.55,D
59.89132,71.73446,319.13,1.08,1.04,2025-05-18,0546,T,79,6.1NRT,284.18,21.03,D
-12.08063,49.22559,311.24,1.07,1.03,2025-05-18,0608,T,41,6.1NRT,294.54,5.89,D
26.65796,61.60958,337.92,1.76,1.3,2025-05-18,0555,T,81,6.1NRT,313.93,42.86,D
58.39266,58.33191,302.25,1.64,1.26,2025-05-18,0546,T,36,6.1NRT,290.65,7.96,D
25.53321,53.14764,333.09,1.16,1.07,2025-05-18,0557,T,85,6.1NRT,298.72,36.86,D
-12.08195,49.23516,310.66,1.07,1.03,2025-05-18,0608,T,42,6.1NRT,294.11,5.32,D
56.73728,67.25595,301.3,1.01,1,2025-05-18,0546,T,16,6.1NRT,288.84,4.42,D
25.16027,52.88295,324.51,1.18,1.08,2025-05-18,0557,T,78,6.1NRT,301.9,22.59,D
-11.21282,41.12771,334.6,2.29,1.47,2025-05-18,0608,T,86,6.1NRT,292.93,107.81,D
57.42337,60.08293,310.55,1.37,1.16,2025-05-18,0546,T,0,6.1NRT,293.75,13.21,D
24.50828,56.60602,329.44,1.03,1.01,2025-05-18,0557,T,43,6.1NRT,314.18,8,D
-11.21623,41.14815,321.55,2.29,1.46,2025-05-18,0608,T,74,6.1NRT,292.63,54.19,D
57.42142,60.10504,312.39,1.36,1.16,2025-05-18,0546,T,0,6.1NRT,292.16,14.81,D
-14.48934,48.47282,307.75,1.05,1.02,2025-05-18,0608,T,56,6.1NRT,295.3,5.55,D
56.86316,59.89538,310.88,1.36,1.16,2025-05-18,0546,T,66,6.1NRT,293.69,13.12,D
-15.61068,46.69653,312.65,1,1,2025-05-18,0608,T,56,6.1NRT,299.73,4.57,D
55.28064,61.46682,305.83,1.16,1.07,2025-05-18,0548,T,39,6.1NRT,292.79,5.52,D
-16.90158,44.9496,310.72,1.07,1.03,2025-05-18,0610,T,56,6.1NRT,297.67,5.75,D
53.88607,62.22165,310.71,1.07,1.03,2025-05-18,0548,T,56,6.1NRT,295.61,4.74,D
-17.29921,45.88041,313.31,1.01,1,2025-05-18,0610,T,64,6.1NRT,298.78,7.73,D
53.28909,62.98891,303.79,1.03,1.01,2025-05-18,0548,T,17,6.1NRT,291.79,3.78,D
-17.34505,45.88284,309.71,1.01,1,2025-05-18,0610,T,53,6.1NRT,297.79,5.21,D
53.45974,59.03079,318.44,1.33,1.14,2025-05-18,0548,T,55,6.1NRT,297.36,19.37,D
-17.34641,45.89214,313.96,1.01,1,2025-05-18,0610,T,66,6.1NRT,298.35,8.58,D
53.45787,59.05031,307.31,1.32,1.14,2025-05-18,0548,T,41,6.1NRT,295.06,6.18,D
-17.4061,45.60926,310.18,1.02,1.01,2025-05-18,0610,T,54,6.1NRT,297.02,6.01,D
50.35118,57.12164,315.98,1.46,1.19,2025-05-18,0548,T,69,6.1NRT,300.44,13.64,D
-19.3051,45.04185,310.3,1.02,1.01,2025-05-18,0610,T,60,6.1NRT,297.11,5.22,D
50.34939,57.14157,319.42,1.45,1.19,2025-05-18,0548,T,74,6.1NRT,299.46,18.34,D
-20.183,44.80588,321.92,1.02,1.01,2025-05-18,0610,T,77,6.1NRT,297.77,15.48,D
46.64945,64.46515,316.87,1.09,1.04,2025-05-18,0550,T,63,6.1NRT,303.01,5.88,D
42.97894,59.18493,320.6,1.03,1.01,2025-05-18,0553,T,37,6.1NRT,306.59,5.46,D
42.97733,59.1972,322.07,1.03,1.01,2025-05-18,0553,T,50,6.1NRT,306.86,7.1,D
42.32133,59.27214,318.99,1.02,1.01,2025-05-18,0553,T,37,6.1NRT,304.32,7.68,D
35.31309,60.89275,321.18,1.13,1.06,2025-05-18,0555,T,56,6.1NRT,304.78,6.66,D
35.12771,60.7737,320.99,1.13,1.06,2025-05-18,0555,T,45,6.1NRT,304.7,6.71,D
35.1185,60.77145,321.61,1.13,1.06,2025-05-18,0555,T,50,6.1NRT,304.97,7.62,D
35.11396,60.68345,321.21,1.12,1.05,2025-05-18,0555,T,43,6.1NRT,306.63,4.92,D
35.11198,60.69535,322.35,1.12,1.06,2025-05-18,0555,T,56,6.1NRT,305.93,6.8,D
34.89337,60.5622,321.27,1.12,1.05,2025-05-18,0555,T,31,6.1NRT,305.59,5.44,D
32.24493,51.41905,331.51,1.78,1.31,2025-05-18,0555,T,76,6.1NRT,312.44,33.64,D
32.24325,51.43733,332.31,1.78,1.31,2025-05-18,0555,T,77,6.1NRT,312.5,35.89,D
32.23454,51.4293,334.02,1.78,1.31,2025-05-18,0555,T,79,6.1NRT,313.16,40.83,D
42.86337,130.35089,312.03,1.46,1.19,2025-05-18,0504,A,29,6.1NRT,297.42,10.42,D
45.82069,126.5636,308.72,1.94,1.36,2025-05-18,0506,A,67,6.1NRT,292.51,16.48,D
-26.24629,-57.48049,316.8,1.79,1.31,2025-05-18,0550,A,94,6.1NRT,282.83,42.85,N
-26.24963,-57.46316,308.39,1.79,1.31,2025-05-18,0550,A,71,6.1NRT,281.84,25.51,N
-26.31482,-58.02026,303.13,1.95,1.36,2025-05-18,0550,A,43,6.1NRT,289.31,17.02,N
-28.1066,-60.20694,305.5,2.52,1.53,2025-05-18,0553,A,65,6.1NRT,289.93,23.74,N
-6.56532,-51.1033,308.16,1.46,1.19,2025-05-18,0544,A,74,6.1NRT,292.7,13.85,N
-28.11168,-60.18228,303.57,2.51,1.52,2025-05-18,0553,A,34,6.1NRT,289.9,20.16,N
-6.56725,-51.09097,303.62,1.46,1.19,2025-05-18,0544,A,56,6.1NRT,292.54,8.98,N
-28.10187,-60.21037,301.36,2.52,1.53,2025-05-18,0553,A,40,6.1NRT,289.81,16.65,N
-7.94716,-49.75831,302.49,1.15,1.07,2025-05-18,0544,A,49,6.1NRT,292.17,5.34,N
-28.10711,-60.18577,305.91,2.51,1.52,2025-05-18,0553,A,66,6.1NRT,289.9,27.55,N
-9.5654,-47.58171,301.68,1,1,2025-05-18,0544,A,43,6.1NRT,290.01,3.89,N
-29.53191,-61.06879,303.87,2.66,1.57,2025-05-18,0553,A,57,6.1NRT,286.74,37.4,N
-10.47968,-46.5134,307.09,1.06,1.03,2025-05-18,0544,A,70,6.1NRT,291.6,7.33,N
-10.48873,-46.51475,303.7,1.06,1.03,2025-05-18,0544,A,52,6.1NRT,290.74,5.12,N
-11.57529,-47.60759,325.63,1.01,1.01,2025-05-18,0546,A,100,6.1NRT,292.95,24.26,N
-12.09921,-44.75459,300.25,1.37,1.16,2025-05-18,0546,A,23,6.1NRT,288.84,7.45,N
-11.78756,-49.31697,307.79,1.03,1.01,2025-05-18,0546,A,73,6.1NRT,292.04,8.17,N
-19.06498,-53.45546,303.42,1.32,1.14,2025-05-18,0548,A,55,6.1NRT,290.69,9.4,N
-20.94257,-56.61058,302.01,2.01,1.38,2025-05-18,0548,A,46,6.1NRT,289.97,14.13,N
-20.94608,-56.59191,304.35,2,1.38,2025-05-18,0548,A,60,6.1NRT,290.2,17.57,N
-22.77259,-47.62822,301.62,1.25,1.11,2025-05-18,0548,A,43,6.1NRT,280.64,9.46,N
-6.6431,-41.995,308.41,1.8,1.32,2025-05-18,0544,A,74,6.1NRT,291.53,17.67,N
-2.93247,121.44789,309.88,1.04,1.02,2025-05-18,0631,A,49,6.1NRT,293.33,5.02,D
0.97065,112.90765,309.46,3.57,1.77,2025-05-18,0631,A,66,6.1NRT,289.45,28.48,D
0.96575,112.90424,309.29,3.57,1.77,2025-05-18,0631,A,67,6.1NRT,289.53,26.32,D
12.44758,121.06435,319.33,1.1,1.04,2025-05-18,0635,A,55,6.1NRT,296.97,8.88,D
14.7396,120.85302,322.16,1.13,1.06,2025-05-18,0637,A,52,6.1NRT,303.11,15.25,D
14.73824,120.84286,319.33,1.13,1.06,2025-05-18,0637,A,45,6.1NRT,302.75,12.58,D
13.1118,108.43351,314.6,4.75,1.99,2025-05-18,0637,A,62,6.1NRT,289.26,85.8,D
13.11367,108.42621,315.43,4.75,1.99,2025-05-18,0637,A,64,6.1NRT,289.33,87.16,D
15.50475,120.71205,325.05,1.13,1.06,2025-05-18,0637,A,60,6.1NRT,304.7,9.99,D
15.88335,120.92823,322.21,1.17,1.08,2025-05-18,0637,A,44,6.1NRT,295.93,13.04,D
15.99565,121.00213,331.1,1.18,1.08,2025-05-18,0637,A,81,6.1NRT,304.19,19.39,D
15.99423,120.99151,330.7,1.18,1.08,2025-05-18,0637,A,74,6.1NRT,303.81,19.38,D
16.64257,121.32756,325.92,1.25,1.11,2025-05-18,0637,A,32,6.1NRT,300.75,18.52,D
17.74104,121.68821,331.5,1.36,1.16,2025-05-18,0637,A,73,6.1NRT,307.11,16.82,D
25.17442,119.01646,310.12,1.19,1.08,2025-05-18,0640,A,26,6.1NRT,296.26,8.46,D
-25.34171,131.91895,309.63,1.43,1.18,2025-05-18,0625,A,60,6.1NRT,297.8,9.39,D
-24.04644,122.5979,317.91,1.55,1.23,2025-05-18,0625,A,59,6.1NRT,301.92,17.38,D
-24.0482,122.58292,340.96,1.55,1.23,2025-05-18,0625,A,90,6.1NRT,303.02,74.75,D
-24.04997,122.56789,320.73,1.56,1.23,2025-05-18,0625,A,73,6.1NRT,300.06,23.03,D
-24.03731,122.58141,362.83,1.55,1.23,2025-05-18,0625,A,100,6.1NRT,305.42,166.68,D
-24.03907,122.56637,340.46,1.56,1.23,2025-05-18,0625,A,90,6.1NRT,302.75,71.44,D
-22.94309,128.22684,314.16,1.03,1.02,2025-05-18,0627,A,62,6.1NRT,302.01,7.15,D
-22.93263,128.23506,334.98,1.03,1.02,2025-05-18,0627,A,87,6.1NRT,302.41,30.99,D
-22.93414,128.22522,333.89,1.03,1.02,2025-05-18,0627,A,86,6.1NRT,302.8,29.29,D
-22.84608,128.25328,330.6,1.04,1.02,2025-05-18,0627,A,84,6.1NRT,303.84,24.99,D
-22.84758,128.24341,324.03,1.04,1.02,2025-05-18,0627,A,77,6.1NRT,303.52,16.78,D
-22.78926,128.2632,331.7,1.04,1.02,2025-05-18,0627,A,84,6.1NRT,303.61,25.17,D
-22.79078,128.25333,325.99,1.04,1.02,2025-05-18,0627,A,79,6.1NRT,304.46,18.07,D
-22.7923,128.24345,315.71,1.04,1.02,2025-05-18,0627,A,34,6.1NRT,303.26,7.52,D
-22.78029,128.26157,315.01,1.04,1.02,2025-05-18,0627,A,32,6.1NRT,302.54,6.68,D
-22.78181,128.25169,346.29,1.04,1.02,2025-05-18,0627,A,93,6.1NRT,303.34,50.78,D
-23.51532,120.84305,311.09,2.03,1.39,2025-05-18,0627,A,41,6.1NRT,300.7,12.32,D
-23.06982,122.755,314.86,1.47,1.2,2025-05-18,0627,A,63,6.1NRT,303.33,12.17,D
-22.5556,120.60322,314.18,2.05,1.39,2025-05-18,0627,A,60,6.1NRT,303.51,17.2,D
-33.83163,120.17305,310.12,3.06,1.66,2025-05-18,0625,A,67,6.1NRT,295.78,33.31,D
-22.12258,123.10549,321.17,1.35,1.15,2025-05-18,0627,A,73,6.1NRT,305.28,17.46,D
-22.12417,123.09259,358.23,1.36,1.15,2025-05-18,0627,A,93,6.1NRT,307.24,115.43,D
-33.81676,120.1717,318.41,3.06,1.66,2025-05-18,0625,A,77,6.1NRT,295.91,69.62,D
-21.93206,120.21423,317.51,2.15,1.42,2025-05-18,0627,A,66,6.1NRT,303.53,27.47,D
-33.83154,120.16569,308.04,3.06,1.66,2025-05-18,0625,A,46,6.1NRT,295.63,26.6,D
-19.67284,127.62344,315.84,1.05,1.02,2025-05-18,0627,A,58,6.1NRT,305.45,6.51,D
-33.81427,120.1972,306.02,3.05,1.66,2025-05-18,0625,A,59,6.1NRT,295.82,21.1,D
-19.67433,127.61372,315.1,1.05,1.02,2025-05-18,0627,A,56,6.1NRT,304.95,5.66,D
-33.81665,120.16444,314.3,3.06,1.66,2025-05-18,0625,A,73,6.1NRT,295.82,51.77,D
-19.6788,127.58456,321.87,1.04,1.02,2025-05-18,0627,A,72,6.1NRT,305.77,12.73,D
-31.99853,117.27917,318.54,4.61,1.97,2025-05-18,0625,A,77,6.1NRT,297.46,112.87,D
-19.66832,127.5927,351.05,1.04,1.02,2025-05-18,0627,A,95,6.1NRT,306.78,59.34,D
-31.99485,117.31949,308.65,4.57,1.96,2025-05-18,0625,A,64,6.1NRT,297.22,47.22,D
-19.66982,127.583,329.58,1.04,1.02,2025-05-18,0627,A,81,6.1NRT,305.83,21.05,D
-19.63383,127.63663,340.77,1.05,1.02,2025-05-18,0627,A,90,6.1NRT,308.47,38.11,D
-31.99751,117.27098,314.5,4.61,1.97,2025-05-18,0625,A,73,6.1NRT,297.35,87.54,D
-19.63534,127.6269,345.78,1.05,1.02,2025-05-18,0627,A,93,6.1NRT,307.49,47.68,D
-18.15088,130.24451,321.48,1.49,1.21,2025-05-18,0627,A,68,6.1NRT,303.45,21.17,D
-18.14029,130.24248,348.52,1.49,1.21,2025-05-18,0627,A,94,6.1NRT,303.39,92.89,D
-18.14261,130.22874,334.39,1.49,1.21,2025-05-18,0627,A,81,6.1NRT,304.1,46.12,D
-18.14589,130.14503,326.6,1.47,1.2,2025-05-18,0627,A,62,6.1NRT,303.75,26.47,D
-18.12379,130.21103,326.86,1.49,1.2,2025-05-18,0627,A,23,6.1NRT,301.53,28.3,D
-18.12844,130.18378,333.23,1.48,1.2,2025-05-18,0627,A,63,6.1NRT,302.78,39.63,D
-18.1179,130.18173,337.8,1.48,1.2,2025-05-18,0627,A,60,6.1NRT,303.14,51.67,D
-18.1097,130.16606,337.71,1.48,1.2,2025-05-18,0627,A,43,6.1NRT,303.06,49.9,D
-18.11204,130.15247,365.05,1.47,1.2,2025-05-18,0627,A,100,6.1NRT,307.17,157.5,D
-18.12129,130.09862,333.28,1.46,1.19,2025-05-18,0627,A,21,6.1NRT,302.2,40.78,D
-18.10152,130.15044,362.07,1.47,1.2,2025-05-18,0627,A,100,6.1NRT,303.84,147.09,D
-18.10386,130.13692,330.25,1.47,1.2,2025-05-18,0627,A,29,6.1NRT,299.88,31.86,D
-18.67824,126.57159,335.16,1.01,1,2025-05-18,0627,A,85,6.1NRT,306.23,28.19,D
-18.67963,126.56228,316.36,1.01,1,2025-05-18,0627,A,58,6.1NRT,305.88,6.3,D
-18.10464,130.15822,352.99,1.48,1.2,2025-05-18,0627,A,97,6.1NRT,305.21,110.02,D
-18.10689,130.14464,360.63,1.47,1.2,2025-05-18,0627,A,100,6.1NRT,307.27,141.91,D
-18.09484,130.08672,326.87,1.46,1.19,2025-05-18,0627,A,78,6.1NRT,300.71,33.11,D
-18.05248,128.11949,320.79,1.13,1.06,2025-05-18,0627,A,52,6.1NRT,305.51,12.03,D
-18.05572,128.09875,319.92,1.13,1.06,2025-05-18,0627,A,39,6.1NRT,306.1,10.52,D
-18.05733,128.08839,316.58,1.12,1.06,2025-05-18,0627,A,44,6.1NRT,304.6,7.46,D
-17.3027,130.2003,321.33,1.54,1.22,2025-05-18,0627,A,69,6.1NRT,301.96,22.24,D
-17.30508,130.18626,325.13,1.53,1.22,2025-05-18,0627,A,71,6.1NRT,303.32,28.61,D
-17.28957,130.21237,325.1,1.54,1.22,2025-05-18,0627,A,78,6.1NRT,303.1,29.65,D
-17.29915,130.15627,323.39,1.53,1.22,2025-05-18,0627,A,60,6.1NRT,302.34,23.98,D
-17.30153,130.14229,323.39,1.52,1.22,2025-05-18,0627,A,65,6.1NRT,301.62,25.2,D
-17.29085,130.14029,329.83,1.52,1.22,2025-05-18,0627,A,54,6.1NRT,302.28,36.28,D
-17.31203,130.0164,314.15,1.49,1.21,2025-05-18,0627,A,50,6.1NRT,301.12,11.14,D
-17.25586,130.27916,320.47,1.56,1.23,2025-05-18,0627,A,63,6.1NRT,303.24,21.1,D
-17.30379,130.00079,326.93,1.49,1.2,2025-05-18,0627,A,80,6.1NRT,303.31,33.26,D
-17.29815,130.00795,319.4,1.49,1.21,2025-05-18,0627,A,70,6.1NRT,303.53,17.53,D
-17.30039,129.99435,319.39,1.49,1.2,2025-05-18,0627,A,70,6.1NRT,303.03,17.79,D
-17.25582,130.00014,318.07,1.49,1.21,2025-05-18,0627,A,68,6.1NRT,302.64,17,D
-17.25808,129.98666,334.76,1.49,1.2,2025-05-18,0627,A,86,6.1NRT,304.38,50.98,D
-17.26035,129.97314,327.04,1.48,1.2,2025-05-18,0627,A,80,6.1NRT,303.38,31.92,D
-17.24751,129.98466,339.79,1.49,1.2,2025-05-18,0627,A,89,6.1NRT,303.51,64.88,D
-17.24978,129.97119,353.11,1.48,1.2,2025-05-18,0627,A,97,6.1NRT,305.72,111.73,D
-17.25206,129.95767,315.65,1.48,1.2,2025-05-18,0627,A,62,6.1NRT,303.15,13.86,D
-17.1946,130.10237,317.31,1.52,1.22,2025-05-18,0627,A,67,6.1NRT,302.88,16.79,D
-17.16692,130.10469,313.13,1.52,1.22,2025-05-18,0627,A,22,6.1NRT,302.88,7.93,D
-17.92145,124.7171,317.99,1.03,1.02,2025-05-18,0627,A,41,6.1NRT,307.58,5.84,D
-17.64341,126.50689,321.59,1.01,1.01,2025-05-18,0627,A,37,6.1NRT,303.32,10.73,D
-17.63316,126.51472,321.6,1.01,1.01,2025-05-18,0627,A,40,6.1NRT,303.51,10.98,D
-17.58278,126.48734,334.16,1.01,1.01,2025-05-18,0627,A,85,6.1NRT,304.81,25.84,D
-17.57278,126.47909,319,1.01,1.01,2025-05-18,0627,A,67,6.1NRT,303.88,9.68,D
-17.54428,126.4268,318.3,1.01,1.01,2025-05-18,0627,A,29,6.1NRT,303.82,7.21,D
-17.70154,124.9032,323.65,1.02,1.01,2025-05-18,0627,A,66,6.1NRT,308.93,10.61,D
-17.69129,124.91122,320.84,1.02,1.01,2025-05-18,0627,A,47,6.1NRT,308.81,7.95,D
-17.90431,122.37128,322.68,1.32,1.14,2025-05-18,0627,A,69,6.1NRT,305.9,18.55,D
-17.90588,122.35902,320.33,1.33,1.14,2025-05-18,0627,A,46,6.1NRT,306.11,14.74,D
-17.68828,122.23562,318.11,1.34,1.15,2025-05-18,0627,A,41,6.1NRT,305.04,11.35,D
-17.67974,122.22179,321.76,1.34,1.15,2025-05-18,0627,A,50,6.1NRT,305.98,14.54,D
-17.19051,125.45328,317.2,1,1,2025-05-18,0627,A,23,6.1NRT,306.16,6.17,D
-17.04752,126.36231,324.91,1.01,1.01,2025-05-18,0627,A,76,6.1NRT,308.32,13.24,D
-17.18302,125.44268,319.67,1,1,2025-05-18,0627,A,67,6.1NRT,305.7,8.12,D
-17.53211,122.86794,318.38,1.22,1.1,2025-05-18,0627,A,53,6.1NRT,305.95,9.68,D
-17.51048,122.80712,322.26,1.23,1.1,2025-05-18,0627,A,35,6.1NRT,307.97,14.73,D
-17.51199,122.79575,324.02,1.24,1.1,2025-05-18,0627,A,61,6.1NRT,306.26,18.48,D
-17.49772,122.82845,339.47,1.23,1.1,2025-05-18,0627,A,89,6.1NRT,307.66,45.47,D
-17.49922,122.8171,336.18,1.23,1.1,2025-05-18,0627,A,83,6.1NRT,306.93,36.89,D
-17.50072,122.80575,345.88,1.23,1.1,2025-05-18,0627,A,93,6.1NRT,309.2,59.65,D
-17.50223,122.79436,370,1.24,1.1,2025-05-18,0627,A,100,6.1NRT,314.2,146.83,D
-17.50374,122.78297,322.75,1.24,1.11,2025-05-18,0627,A,60,6.1NRT,304.48,17.42,D
-17.49097,122.80437,335.16,1.23,1.1,2025-05-18,0627,A,72,6.1NRT,304.33,35.82,D
-17.49247,122.79298,375.15,1.24,1.1,2025-05-18,0627,A,100,6.1NRT,307.18,171.2,D
-17.49397,122.78158,338.17,1.24,1.11,2025-05-18,0627,A,88,6.1NRT,303.02,44.2,D
-17.55155,122.26023,327.41,1.33,1.14,2025-05-18,0627,A,80,6.1NRT,306.61,26.36,D
-17.54301,122.24649,326.87,1.33,1.14,2025-05-18,0627,A,79,6.1NRT,303.34,26.28,D
-17.5509,122.18446,326.8,1.35,1.15,2025-05-18,0627,A,73,6.1NRT,309.16,25.76,D
-17.55249,122.172,322.54,1.35,1.15,2025-05-18,0627,A,55,6.1NRT,305.17,18.29,D
-17.53917,122.19543,341.04,1.34,1.15,2025-05-18,0627,A,85,6.1NRT,306.26,54.61,D
-17.54074,122.18301,364.83,1.35,1.15,2025-05-18,0627,A,100,6.1NRT,308.86,139.84,D
-17.54231,122.17055,330.25,1.35,1.15,2025-05-18,0627,A,42,6.1NRT,303.58,29.92,D
-17.4786,122.35625,325.37,1.31,1.14,2025-05-18,0627,A,33,6.1NRT,305.68,21.04,D
-17.25834,123.78697,321.22,1.1,1.05,2025-05-18,0627,A,57,6.1NRT,307.77,12.68,D
-17.25971,123.77689,316.29,1.1,1.05,2025-05-18,0627,A,30,6.1NRT,303.91,7.82,D
-17.44159,122.32619,324.03,1.31,1.14,2025-05-18,0627,A,33,6.1NRT,306.05,19.15,D
-16.90147,126.02638,320.92,1,1,2025-05-18,0627,A,64,6.1NRT,305.42,9.57,D
-16.13797,130.45267,313.65,1.68,1.27,2025-05-18,0627,A,16,6.1NRT,301.95,12.14,D
-17.32555,122.35207,319.47,1.31,1.13,2025-05-18,0627,A,49,6.1NRT,305.17,14.4,D
-16.84778,125.7678,316.8,1,1,2025-05-18,0627,A,44,6.1NRT,305.19,5.96,D
-16.84912,125.75864,324.07,1,1,2025-05-18,0627,A,76,6.1NRT,307.83,13.06,D
-17.32677,122.34658,319.79,1.31,1.13,2025-05-18,0627,A,53,6.1NRT,305.44,13.97,D
-16.84165,125.74807,320.19,1,1,2025-05-18,0627,A,49,6.1NRT,305.66,8.56,D
-17.32315,122.29689,319.17,1.31,1.14,2025-05-18,0627,A,71,6.1NRT,304.29,13.59,D
-17.32959,122.24821,339.27,1.32,1.14,2025-05-18,0627,A,89,6.1NRT,306.28,51.12,D
-16.90888,125.22399,320.68,1,1,2025-05-18,0627,A,71,6.1NRT,307.05,9.82,D
-17.31791,122.25898,325.89,1.32,1.14,2025-05-18,0627,A,79,6.1NRT,305.74,23.8,D
-16.0862,130.42174,322.42,1.68,1.27,2025-05-18,0627,A,59,6.1NRT,304.1,25.04,D
-16.07505,130.4196,327.43,1.68,1.27,2025-05-18,0627,A,74,6.1NRT,303.61,36.21,D
-16.94596,124.77492,323.23,1.02,1.01,2025-05-18,0627,A,75,6.1NRT,305.34,13.35,D
-15.77278,131.17322,314.12,1.93,1.36,2025-05-18,0627,A,45,6.1NRT,302.4,11.53,D
-15.76086,131.17108,315.77,1.93,1.36,2025-05-18,0627,A,63,6.1NRT,304.86,14.98,D
-16.69134,125.32772,312.76,1,1,2025-05-18,0627,A,51,6.1NRT,301.94,5.7,D
-15.71878,131.20041,315.32,1.95,1.36,2025-05-18,0627,A,62,6.1NRT,303.91,14.55,D
-16.0152,129.48161,327.65,1.44,1.19,2025-05-18,0627,A,62,6.1NRT,306.49,28.25,D
-16.01739,129.46857,323.47,1.44,1.19,2025-05-18,0627,A,72,6.1NRT,304.37,22.33,D
-16.00697,129.46667,328.8,1.44,1.19,2025-05-18,0627,A,81,6.1NRT,304.64,31.96,D
-16.65144,125.21165,323.84,1,1,2025-05-18,0627,A,76,6.1NRT,305.74,13.27,D
-16.6497,125.09856,317.37,1.01,1,2025-05-18,0627,A,61,6.1NRT,304.94,8.08,D
-16.68287,124.86765,316.5,1.01,1.01,2025-05-18,0627,A,24,6.1NRT,304.58,6.61,D
-16.6842,124.85835,323.32,1.01,1.01,2025-05-18,0627,A,71,6.1NRT,303.99,13.63,D
-16.66208,124.9495,317.04,1.01,1,2025-05-18,0627,A,58,6.1NRT,305.53,7.55,D
-16.67532,124.85697,320.51,1.01,1.01,2025-05-18,0627,A,43,6.1NRT,303.51,10.18,D
-16.56613,125.48853,349.34,1,1,2025-05-18,0627,A,95,6.1NRT,304.72,53.69,D
-16.56746,125.47939,322.76,1,1,2025-05-18,0627,A,75,6.1NRT,302.8,13.51,D
-16.55732,125.48712,323.52,1,1,2025-05-18,0627,A,76,6.1NRT,302.41,13.34,D
-16.55865,125.47798,337.5,1,1,2025-05-18,0627,A,88,6.1NRT,302.83,32.17,D
-16.57593,125.35907,333.28,1,1,2025-05-18,0627,A,85,6.1NRT,302.42,26.69,D
-16.57726,125.34992,317.15,1,1,2025-05-18,0627,A,53,6.1NRT,300.01,8.29,D
-16.63288,124.96368,318.14,1.01,1,2025-05-18,0627,A,62,6.1NRT,305.6,6.91,D
